customer_id,first_name,last_name,phone,email,street,zip_code,city_id,state_id
1209,Deandrea,Cox,,deandrea.cox@msn.com,617 Sycamore Street ,11743,180,1
1210,Shawnna,Frank,,shawnna.frank@hotmail.com,17 NW. Cottage Lane ,11377,54,1
1211,Brenton,Whitaker,,brenton.whitaker@gmail.com,25 Elmwood Rd. ,14304,139,1
1212,Jaqueline,Cummings,,jaqueline.cummings@hotmail.com,478 Wrangler St. ,11746,75,1
1213,Yang,Giles,,yang.giles@gmail.com,25 Bridle Lane ,76901,159,3
1214,Brigid,Sharp,,brigid.sharp@hotmail.com,495 Sleepy Hollow Court ,95050,23,2
1215,Karl,Stephens,,karl.stephens@gmail.com,208 Thatcher Rd. ,11570,142,1
1216,Elvina,Gates,,elvina.gates@hotmail.com,112 Smith St. ,94566,6,2
1217,Carlie,Terrell,(914) 517-8036,carlie.terrell@yahoo.com,7437 Snake Hill Road ,10701,141,1
1218,Donovan,Cantrell,(510) 624-3824,donovan.cantrell@msn.com,601 Winchester Dr. ,94603,153,2
1219,Alden,Atkinson,,alden.atkinson@gmail.com,46 Valley St. ,11967,179,1
1220,Carissa,Cross,,carissa.cross@yahoo.com,9335 West Main Dr. ,11746,75,1
1221,Joy,Underwood,,joy.underwood@gmail.com,7297 Armstrong Dr. ,92307,7,2
1222,Geraldine,O'donnell,,geraldine.o'donnell@hotmail.com,8241 Lookout Rd. ,11354,35,1
1223,Bronwyn,Vargas,,bronwyn.vargas@msn.com,35 James Street ,12553,162,1
1224,Abram,Copeland,,abram.copeland@gmail.com,9782 Indian Spring Lane ,78552,147,3
1225,Mellisa,Griffin,,mellisa.griffin@msn.com,49 Alton Circle ,93635,70,2
1226,Qiana,Jackson,,qiana.jackson@gmail.com,56 Galvin Street ,11731,11,1
1227,Magali,Dixon,(248) 279-5331,magali.dixon@msn.com,815 Del Monte Court ,12180,133,1
1228,Zulema,Clemons,(510) 565-8496,zulema.clemons@aol.com,75 W. Howard St. ,94603,153,2
1229,Carina,Lynch,,carina.lynch@gmail.com,64 Jennings Road ,12590,83,1
1230,Jesus,Burch,,jesus.burch@hotmail.com,7024 Squaw Creek Street ,75115,20,3
1231,Selene,Vega,,selene.vega@gmail.com,11 Sierra St. ,95008,34,2
1232,Jong,Guthrie,,jong.guthrie@hotmail.com,889 Leatherwood Drive ,11714,102,1
1233,Lise,Hebert,,lise.hebert@gmail.com,140 East Broad Lane ,92083,64,2
1234,Joshua,Berg,,joshua.berg@hotmail.com,16 East St. ,10562,5,1
1235,Georgina,Gonzales,,georgina.gonzales@yahoo.com,307 Chapel St. ,13760,66,1
1236,Rudolph,Velez,,rudolph.velez@yahoo.com,9397 Pleasant Drive ,10550,91,1
1237,Luke,Kramer,,luke.kramer@hotmail.com,7955 Delaware Drive ,11714,102,1
1238,Edgar,Quinn,,edgar.quinn@aol.com,556 Dogwood Ave. ,78552,147,3
1239,Tara,Maynard,,tara.maynard@hotmail.com,9375 Fordham Street ,11757,8,1
1240,Bella,Perez,,bella.perez@msn.com,43 Green Lake Street ,91010,111,2
1241,Nathaniel,Davidson,,nathaniel.davidson@hotmail.com,7476 Henry Smith Street ,13440,15,1
1242,Chauncey,Donaldson,,chauncey.donaldson@aol.com,7412 Golf Ave. ,11010,181,1
1243,Heide,Reed,,heide.reed@yahoo.com,9174 Coffee Drive ,11001,74,1
1244,Trang,Hardin,,trang.hardin@yahoo.com,9255 Myers Drive ,14043,44,1
1245,Gabriela,Warren,(562) 986-2247,gabriela.warren@aol.com,9947 Brewery Ave. ,11561,63,1
1246,Dale,Rasmussen,,dale.rasmussen@aol.com,8590 Adams Street ,12401,103,1
1247,Tammie,Cherry,,tammie.cherry@hotmail.com,791 Wakehurst Dr. ,11758,99,1
1248,Bethany,Herring,,bethany.herring@yahoo.com,7563 High Point Street ,11776,89,1
1249,Barbra,Dickerson,,barbra.dickerson@gmail.com,8424 E. Rockcrest Dr. ,93555,9,2
1250,Neoma,Daugherty,,neoma.daugherty@gmail.com,80 Spring Street ,10550,91,1
1251,Nanette,Roman,,nanette.roman@yahoo.com,8254 North Riverview Street ,91740,2,2
1252,Adriene,Rollins,,adriene.rollins@msn.com,55 Cambridge Street ,11803,95,1
1253,Susannah,Fields,,susannah.fields@hotmail.com,17 Railroad Street ,11691,96,1
1254,Dung,Reid,,dung.reid@msn.com,468 West Washington Ave. ,91387,135,2
1255,Ben,Stone,,ben.stone@gmail.com,8855 University St. ,14850,167,1
1256,Nubia,Anderson,,nubia.anderson@aol.com,584 NW. Hilldale Drive ,11779,144,1
1257,Rosamaria,Meyer,,rosamaria.meyer@yahoo.com,446 Elizabeth St. ,14580,100,1
1258,Todd,Waters,,todd.waters@yahoo.com,92 Cedar Swamp Street ,11706,113,1
1259,Kimbery,Nieves,,kimbery.nieves@msn.com,768 Roehampton St. ,94070,172,2
1260,Phuong,Wolf,,phuong.wolf@yahoo.com,7765 N. Annadale Dr. ,12302,183,1
1261,Adelaida,Hancock,,adelaida.hancock@aol.com,669 S. Gartner Street ,94806,25,2
1262,Brianne,Hays,,brianne.hays@gmail.com,88 Tailwater Ave. ,94806,25,2
1263,Rufina,Chandler,,rufina.chandler@aol.com,7985 Alderwood Street ,11040,104,1
1264,Devin,Velazquez,(631) 254-8497,devin.velazquez@aol.com,61 Redwood St. ,11717,187,1
1265,Bonita,Marshall,,bonita.marshall@msn.com,48 Bald Hill Drive ,13760,66,1
1266,Myrl,Gay,,myrl.gay@hotmail.com,8708 Taylor Lane ,75043,59,3
1267,Earline,Gordon,,earline.gordon@gmail.com,81 Railroad Drive ,11779,144,1
1268,Sung,Chambers,,sung.chambers@gmail.com,369 N. Virginia Street ,12401,103,1
1269,Gustavo,Gamble,,gustavo.gamble@msn.com,8054 W. Meadowbrook Street ,11050,193,1
1270,Ciera,Webb,,ciera.webb@yahoo.com,958 Anderson Ave. ,14127,19,1
1271,Roy,Chan,,roy.chan@hotmail.com,7578 Middle River St. ,91768,124,2
1272,Houston,Vasquez,,houston.vasquez@msn.com,845 Aspen Street ,92831,62,2
1273,Cheree,Hale,,cheree.hale@yahoo.com,95 Lyme Avenue ,13126,65,1
1274,Odette,Moses,,odette.moses@gmail.com,899 Overlook Lane ,12550,188,1
1275,Lenita,Bonner,,lenita.bonner@aol.com,7286 Swanson Drive ,93635,70,2
1276,Shona,Mcmillan,,shona.mcmillan@msn.com,57 West Maple Dr. ,92307,7,2
1277,Piedad,Irwin,,piedad.irwin@hotmail.com,581 Garden St. ,11727,168,1
1278,Loan,Graham,,loan.graham@yahoo.com,57 Glen Eagles St. ,11372,30,1
1279,Stan,Saunders,,stan.saunders@yahoo.com,407 Essex Dr. ,14424,174,1
1280,Jackeline,Colon,,jackeline.colon@msn.com,9916 Cedarwood Drive ,12590,83,1
1281,Marlen,Dawson,,marlen.dawson@msn.com,67 Oak Valley Street ,11377,54,1
1282,Alexis,Mack,(845) 707-6088,alexis.mack@aol.com,7767 Sutor Ave. ,10956,40,1
1283,Mica,Barry,,mica.barry@yahoo.com,3 SE. Sugar St. ,12533,98,1
1284,Shanice,Spears,,shanice.spears@msn.com,5 Piper Ave. ,11201,57,1
1285,Garth,Huff,,garth.huff@yahoo.com,794 East University St. ,91740,2,2
1286,Dione,Pratt,,dione.pratt@msn.com,864 Winding Way St. ,94566,6,2
1287,Victor,Pittman,,victor.pittman@aol.com,9294 Devon Dr. ,11102,33,1
1288,Allie,Conley,,allie.conley@msn.com,96 High Point Road ,90260,29,2
1289,Shanelle,Anderson,,shanelle.anderson@yahoo.com,646 Surrey Street ,11714,102,1
1290,Minnie,Compton,,minnie.compton@gmail.com,185 Hudson Street ,11419,97,1
1291,Shiloh,Bates,,shiloh.bates@msn.com,15 Wellington Dr. ,10952,41,1
1292,Lakenya,Oliver,,lakenya.oliver@yahoo.com,82 Bayport Court ,94580,72,2
1293,Sally,Kinney,,sally.kinney@msn.com,7565 High Dr. ,11001,74,1
1294,Edith,Davenport,,edith.davenport@gmail.com,685 Alton Road ,91762,161,2
1295,Alline,Beasley,,alline.beasley@yahoo.com,8704 NE. Olive Ave. ,14120,76,1
1296,Travis,Whitley,,travis.whitley@aol.com,60 Euclid Ave. ,11412,58,1
1297,Vanessa,West,,vanessa.west@gmail.com,34 Prairie Lane ,10801,80,1
1298,Trudy,Riddle,,trudy.riddle@aol.com,8943 Johnson Street ,12302,183,1
1299,Shauna,Edwards,,shauna.edwards@msn.com,8 Dogwood Ave. ,10598,56,1
1300,Clorinda,Donovan,,clorinda.donovan@msn.com,9690 E. Morris Ave. ,14701,152,1
1301,Raven,Curtis,,raven.curtis@aol.com,18 Summit Lane ,90260,29,2
1302,Verda,Gilbert,,verda.gilbert@gmail.com,54 Hillcrest Drive ,11731,11,1
1303,Renay,Atkins,,renay.atkins@aol.com,7146 Leeton Ridge Ave. ,11377,54,1
1304,Tama,Berg,,tama.berg@hotmail.com,3 Cardinal Avenue ,11423,131,1
1305,Dalia,Carson,(507) 186-2004,dalia.carson@aol.com,7175 Galvin St. ,14606,51,1
1306,America,Swanson,,america.swanson@msn.com,83 South Arlington Lane ,14580,100,1
1307,Cinda,Rocha,,cinda.rocha@hotmail.com,926 North Oklahoma Dr. ,93635,70,2
1308,Shea,Howell,,shea.howell@msn.com,67 Arch Rd. ,91733,52,2
1309,Kimberli,Cline,,kimberli.cline@yahoo.com,7115 Stonybrook Court ,11720,1,1
1310,Emanuel,Mckee,,emanuel.mckee@yahoo.com,9411 Lake Dr. ,12302,183,1
1311,Whitley,Cannon,,whitley.cannon@msn.com,614 High Point Lane ,11727,168,1
1312,Tereasa,Bird,,tereasa.bird@aol.com,7526 Vine Drive ,11779,144,1
1313,Dante,Grimes,,dante.grimes@yahoo.com,23 Shore St. ,91010,111,2
1314,Joeann,Garrison,,joeann.garrison@yahoo.com,1 Harrison St. ,91762,161,2
1315,Omega,Johnston,,omega.johnston@gmail.com,9935 Tarkiln Hill St. ,91387,135,2
1316,Conrad,Mueller,,conrad.mueller@yahoo.com,3 Myrtle St. ,11758,99,1
1317,Glady,Wells,,glady.wells@gmail.com,627 Ramblewood Ave. ,11791,32,1
1318,Tisha,Petty,(210) 851-3122,tisha.petty@msn.com,9083 Lake View Ave. ,78213,67,3
1319,Claris,Santiago,,claris.santiago@msn.com,763 Mountainview Dr. ,12550,188,1
1320,Obdulia,Barber,,obdulia.barber@gmail.com,878 Lexington Rd. ,12550,188,1
1321,Shantel,Gregory,,shantel.gregory@yahoo.com,7722 Second Lane ,11795,77,1
1322,Ai,Forbes,,ai.forbes@yahoo.com,254 Central St. ,11010,181,1
1323,Ebony,Cotton,,ebony.cotton@yahoo.com,8979 Miller St. ,11704,166,1
1324,Arla,Ellis,,arla.ellis@yahoo.com,127 Crescent Ave. ,13501,126,1
1325,Magdalena,Sherman,,magdalena.sherman@gmail.com,176 Sunbeam St. ,13126,65,1
1326,Tarra,Guerrero,,tarra.guerrero@aol.com,10 Baker St. ,13021,17,1
1327,Consuela,Romero,,consuela.romero@hotmail.com,54 Elm Court ,10950,3,1
1328,Cindie,Franklin,,cindie.franklin@yahoo.com,7249 Franklin St. ,90260,29,2
1329,Sharyn,Brewer,,sharyn.brewer@aol.com,70 Columbia Ave. ,11423,131,1
1330,Karren,Stevenson,,karren.stevenson@aol.com,155 Old York St. ,94070,172,2
1331,Divina,Reeves,,divina.reeves@hotmail.com,767 Bradford Dr. ,12550,188,1
1332,Novella,Ross,,novella.ross@gmail.com,9418 Acacia Drive ,91740,2,2
1333,Omega,Huff,,omega.huff@aol.com,63 Devon St. ,90403,49,2
1334,Ashleigh,Finch,,ashleigh.finch@yahoo.com,82 Hudson Court ,12550,188,1
1335,Corina,Lynch,,corina.lynch@msn.com,44 Sunbeam Dr. ,11422,134,1
1336,Joe,Melton,,joe.melton@gmail.com,8998 Hartford Street ,12553,162,1
1337,Bernetta,Summers,,bernetta.summers@aol.com,1 Young Ave. ,75604,184,3
1338,Inez,Snider,,inez.snider@gmail.com,837 Catherine Lane ,11779,144,1
1339,Neida,King,(442) 778-1121,neida.king@aol.com,137 Bohemia St. ,11572,109,1
1340,Tona,Velasquez,,tona.velasquez@msn.com,9166 Trout St. ,11357,170,1
1341,Rozanne,Reyes,,rozanne.reyes@aol.com,11 W. Surrey Drive ,11530,110,1
1342,Lekisha,Pope,,lekisha.pope@msn.com,390 Livingston Avenue ,11520,88,1
1343,Jama,Rodriquez,,jama.rodriquez@msn.com,681 Smith Dr. ,91784,122,2
1344,Eloisa,Tucker,,eloisa.tucker@hotmail.com,7268 Leatherwood Ave. ,11414,53,1
1345,Arie,Hunter,,arie.hunter@msn.com,66 Old State Rd. ,11354,35,1
1346,Sanora,Webster,(424) 464-7290,sanora.webster@msn.com,74 Beach St. ,90008,71,2
1347,Kate,Barber,,kate.barber@hotmail.com,46 W. Oak Valley Ave. ,12866,140,1
1348,Yvone,Guerrero,,yvone.guerrero@aol.com,8548 Jackson Ave. ,11566,190,1
1349,Kami,Rios,,kami.rios@yahoo.com,8400 8th Dr. ,91316,92,2
1350,Annett,Rush,,annett.rush@hotmail.com,758 Fordham Lane ,11422,134,1
1351,Carman,Hardy,,carman.hardy@yahoo.com,800 Whitemarsh St. ,14701,152,1
1352,Dorothea,Miranda,,dorothea.miranda@aol.com,7882 Parker St. ,91784,122,2
1353,Agatha,Daniels,,agatha.daniels@yahoo.com,125 Canal St. ,91733,52,2
1354,Alexandria,Zamora,,alexandria.zamora@yahoo.com,95 Cherry Circle ,12302,183,1
1355,Thad,Gilliam,,thad.gilliam@hotmail.com,8844 Gonzales Court ,11756,68,1
1356,Inger,Jennings,,inger.jennings@yahoo.com,38 NW. Shore Lane ,11772,106,1
1357,Karren,Lamb,(559) 628-2239,karren.lamb@aol.com,35 N. Chapel St. ,93706,146,2
1358,Noble,Glover,,noble.glover@gmail.com,728 W. Rocky River Street ,14127,19,1
1359,Octavia,Donaldson,,octavia.donaldson@hotmail.com,8095 Wayne Ave. ,11756,68,1
1360,Latashia,Travis,,latashia.travis@yahoo.com,7877 King Rd. ,91784,122,2
1361,Destiny,Goodman,,destiny.goodman@msn.com,29 Smoky Hollow St. ,11590,195,1
1362,Christiana,Gross,,christiana.gross@yahoo.com,645 North Richardson Road ,14127,19,1
1363,Nestor,Haynes,(281) 969-4579,nestor.haynes@msn.com,27 Nut Swamp Street ,77016,27,3
1364,Grisel,Maynard,,grisel.maynard@msn.com,353 North Arch St. ,12020,194,1
1365,Shenna,Espinoza,,shenna.espinoza@gmail.com,202 North George Street ,12804,163,1
1366,Trena,Rogers,,trena.rogers@aol.com,502 Sherwood St. ,95008,34,2
1367,Lucile,Manning,,lucile.manning@yahoo.com,511 Livingston Lane ,95008,34,2
1368,Veronique,Fulton,,veronique.fulton@yahoo.com,81 Hilldale Ave. ,12020,194,1
1369,Starr,Schneider,,starr.schneider@aol.com,77 Mulberry Street ,11967,179,1
1370,Rona,Rojas,(408) 611-3553,rona.rojas@gmail.com,815 Riverview St. ,95127,84,2
1371,Pandora,Estes,,pandora.estes@aol.com,228 Shadow Brook Drive ,11040,104,1
1372,Renna,Williams,,renna.williams@hotmail.com,7398 SW. Glen Ridge Road ,11420,101,1
1373,Lanora,Robbins,,lanora.robbins@hotmail.com,31 W. Maiden Lane ,11704,166,1
1374,Juliane,Dillard,,juliane.dillard@aol.com,63 Birchwood Court ,91740,2,2
1375,Carlena,Salinas,,carlena.salinas@gmail.com,1 Wagon Street ,11432,137,1
1376,Kimberley,Reynolds,,kimberley.reynolds@aol.com,8475 Homewood Street ,11050,193,1
1377,Johana,Jacobson,(507) 407-9384,johana.jacobson@gmail.com,29 San Juan St. ,14606,51,1
1378,Enoch,Rosario,(559) 329-7615,enoch.rosario@hotmail.com,186 Arlington St. ,93706,146,2
1379,Dorine,Thornton,,dorine.thornton@gmail.com,8730 N. Atlantic Street ,11104,154,1
1380,Eliz,Lynch,,eliz.lynch@hotmail.com,717 West Deerfield Ave. ,11553,121,1
1381,Mercedez,Brooks,,mercedez.brooks@hotmail.com,7483 Ann St. ,91010,111,2
1382,Wynona,Douglas,,wynona.douglas@msn.com,6 Country Ave. ,78552,147,3
1383,Desire,Mcgowan,(661) 800-8091,desire.mcgowan@msn.com,942 North Ohio Road ,93306,143,2
1384,Elmo,Sweeney,,elmo.sweeney@yahoo.com,43 Arch Ave. ,94070,172,2
1385,Kenton,Hughes,,kenton.hughes@gmail.com,632 Sleepy Hollow Drive ,14424,174,1
1386,Cesar,Wilkins,(619) 685-5786,cesar.wilkins@hotmail.com,7 Inverness St. ,92111,171,2
1387,Phylicia,Stout,,phylicia.stout@aol.com,8842 Littleton Lane ,14424,174,1
1388,Nanette,Harris,,nanette.harris@hotmail.com,26 Pin Oak Lane ,11554,94,1
1389,Ulrike,Chan,,ulrike.chan@aol.com,7949 Lancaster St. ,10573,43,1
1390,Genoveva,Lloyd,,genoveva.lloyd@aol.com,706 Devonshire St. ,11361,24,1
1391,Sheryl,Chase,,sheryl.chase@gmail.com,388 Cedar Avenue ,11001,74,1
1392,Trista,Lambert,,trista.lambert@gmail.com,79 River Street ,14450,26,1
1393,Vivian,Deleon,,vivian.deleon@msn.com,9925 Hamilton Street ,11432,137,1
1394,Genny,Fields,,genny.fields@msn.com,9145 San Juan Dr. ,11701,186,1
1395,Eliseo,Knight,,eliseo.knight@msn.com,693 Holly Street ,11421,85,1
1396,Delma,Bailey,(657) 454-8493,delma.bailey@gmail.com,9883 West King Lane ,92806,48,2
1397,Dewayne,Herring,,dewayne.herring@aol.com,9015 Willow Lane ,14580,100,1
1398,Nevada,Hood,,nevada.hood@aol.com,515 Bank Rd. ,12533,98,1
1399,Angelika,Perry,,angelika.perry@msn.com,7684 South Branch Drive ,14424,174,1
1400,Shayla,Hart,,shayla.hart@msn.com,9092 Aspen St. ,11421,85,1
1401,Willetta,Murphy,,willetta.murphy@msn.com,436 Devonshire Street ,11369,37,1
1402,Sandee,Alvarado,,sandee.alvarado@aol.com,69 Bowman Street ,14043,44,1
1403,Mila,Moody,(248) 234-5902,mila.moody@gmail.com,675 Williams St. ,12180,133,1
1404,Loyce,Conway,,loyce.conway@aol.com,729 State Lane ,11722,78,1
1405,Thanh,Figueroa,,thanh.figueroa@yahoo.com,6 Roberts Drive ,10550,91,1
1406,Farrah,Orr,,farrah.orr@msn.com,8711 W. Ashley St. ,11040,104,1
1407,Hugh,Craft,,hugh.craft@msn.com,8716 Homewood Court ,11720,1,1
1408,Eleanor,Mendez,,eleanor.mendez@yahoo.com,4 West St. ,10573,43,1
1409,Lamar,Bush,(716) 294-7174,lamar.bush@msn.com,76 Lilac Drive ,14215,150,1
1410,Lurlene,Finch,(914) 367-7691,lurlene.finch@msn.com,849 Magnolia St. ,10701,141,1
1411,Shanda,Stevenson,,shanda.stevenson@yahoo.com,9547 N. Courtland St. ,11520,88,1
1412,Adrien,Hunter,,adrien.hunter@yahoo.com,720 Thompson Lane ,11374,18,1
1413,Ophelia,Decker,,ophelia.decker@yahoo.com,69 Rockwell Court ,12553,162,1
1414,Sonja,Walls,,sonja.walls@aol.com,30 Marshall Dr. ,12804,163,1
1415,Harold,O'connor,,harold.o'connor@gmail.com,9530 Summerhouse Street ,95060,4,2
1416,Miranda,Kennedy,,miranda.kennedy@gmail.com,726 East High St. ,11102,33,1
1417,Jasper,Castro,,jasper.castro@aol.com,977 SE. Railroad Road ,75126,28,3
1418,Penni,Best,(657) 611-2991,penni.best@msn.com,875 Second Drive ,92806,48,2
1419,Lurlene,Cotton,,lurlene.cotton@yahoo.com,8218 George St. ,94566,6,2
1420,Kelsey,Noble,,kelsey.noble@hotmail.com,36 Pearl Court ,10550,91,1
1421,Edris,Barrett,,edris.barrett@hotmail.com,36 Pulaski Drive ,12901,192,1
1422,Tempie,Jacobson,,tempie.jacobson@hotmail.com,136 Old Fairview St. ,11787,60,1
1423,Dollie,Cervantes,(682) 362-7457,dollie.cervantes@aol.com,8828 Applegate Drive ,76110,21,3
1424,Lashunda,Cole,,lashunda.cole@hotmail.com,783 Baker St. ,10952,41,1
1425,Justina,Jenkins,,justina.jenkins@msn.com,345 SE. Green Lane ,11967,179,1
1426,Londa,Gould,(361) 206-5550,londa.gould@aol.com,9169 Beech Lane ,78418,79,3
1427,Mikel,Wilkerson,,mikel.wilkerson@msn.com,9233 Clinton St. ,95301,164,2
1428,Carola,Johns,,carola.johns@msn.com,7077 Fordham Rd. ,95060,4,2
1429,Lorrie,Justice,,lorrie.justice@gmail.com,8396 Brook Drive ,91768,124,2
1430,Tayna,Wade,(661) 858-1224,tayna.wade@hotmail.com,65 Smith Store Dr. ,93306,143,2
1431,Mark,Benton,,mark.benton@aol.com,83 Eagle St. ,11369,37,1
1432,Zona,Cameron,,zona.cameron@aol.com,42 Bridle Court ,11731,11,1
1433,Nicola,Knight,,nicola.knight@aol.com,25 SE. Miles Lane ,10583,165,1
1434,Elana,Miles,,elana.miles@yahoo.com,7077 Euclid Ave. ,13090,191,1
1435,Merrie,Fowler,,merrie.fowler@aol.com,532 Leatherwood Ave. ,10583,165,1
1436,Macie,Ayers,,macie.ayers@msn.com,8730 Longfellow St. ,11710,31,1
1437,Son,Warner,,son.warner@hotmail.com,20 W. Rosewood Ave. ,11570,142,1
1438,Lee,Dunn,(408) 807-6157,lee.dunn@aol.com,8626 Grand Ave. ,95127,84,2
1439,Florrie,Little,,florrie.little@yahoo.com,8330 Marsh St. ,10801,80,1
1440,Ernest,Rollins,,ernest.rollins@yahoo.com,4 West Ridge Dr. ,11364,47,1
1441,Jamaal,Morrison,,jamaal.morrison@msn.com,796 SE. Nut Swamp St. ,10301,149,1
1442,Cassie,Cline,,cassie.cline@gmail.com,947 Lafayette Drive ,11201,57,1
1443,Lezlie,Lamb,,lezlie.lamb@gmail.com,401 Brandywine Street ,11722,78,1
1444,Ivette,Estes,,ivette.estes@gmail.com,88 N. Canterbury Ave. ,14424,174,1
1445,Ester,Acevedo,,ester.acevedo@gmail.com,671 Miles Court ,94580,72,2
